call_id,caller_id,receiver_id,caller_phone,receiver_phone,phase,timestamp,duration_seconds,recording_id,tower_id,source
CALL-1518,P001,P105,9786579303,9882893941,10,Phase-10,272,REC-1518,TWR-0015,call_records_synthetic
CALL-1519,P087,P105,9586845604,9882893941,10,Phase-10,420,REC-1519,TWR-0026,call_records_synthetic
CALL-1520,P087,P105,9586845604,9882893941,10,Phase-10,615,REC-1520,TWR-0024,call_records_synthetic
CALL-1521,P087,P105,9586845604,9882893941,10,Phase-10,397,REC-1521,TWR-0003,call_records_synthetic
CALL-1522,P087,P041,9586845604,9849621470,10,Phase-10,618,REC-1522,TWR-0026,call_records_synthetic
CALL-1523,P087,P041,9586845604,9849621470,10,Phase-10,332,REC-1523,TWR-0018,call_records_synthetic
CALL-1524,P087,P041,9586845604,9849621470,10,Phase-10,746,REC-1524,TWR-0006,call_records_synthetic
CALL-1525,P037,P041,9106977991,9849621470,10,Phase-10,332,REC-1525,TWR-0004,call_records_synthetic
CALL-1526,P037,P041,9106977991,9849621470,10,Phase-10,52,REC-1526,TWR-0028,call_records_synthetic
CALL-1527,P037,P041,9106977991,9849621470,10,Phase-10,879,REC-1527,TWR-0006,call_records_synthetic
CALL-1528,P037,P041,9106977991,9849621470,10,Phase-10,704,REC-1528,TWR-0022,call_records_synthetic
CALL-1529,P037,P041,9106977991,9849621470,10,Phase-10,435,REC-1529,TWR-0016,call_records_synthetic
CALL-1530,P087,P021,9586845604,9349817734,10,Phase-10,311,REC-1530,TWR-0018,call_records_synthetic
CALL-1531,P087,P021,9586845604,9349817734,10,Phase-10,38,REC-1531,TWR-0031,call_records_synthetic
CALL-1532,P087,P021,9586845604,9349817734,10,Phase-10,609,REC-1532,TWR-0019,call_records_synthetic
CALL-1533,P087,P021,9586845604,9349817734,10,Phase-10,732,REC-1533,TWR-0017,call_records_synthetic
CALL-1534,P087,P021,9586845604,9349817734,10,Phase-10,826,REC-1534,TWR-0015,call_records_synthetic
CALL-1535,P104,P103,9673528321,9283758720,10,Phase-10,792,REC-1535,TWR-0023,call_records_synthetic
CALL-1536,P087,P027,9586845604,9868820204,10,Phase-10,80,REC-1536,TWR-0031,call_records_synthetic
CALL-1537,P037,P095,9106977991,9819595113,10,Phase-10,650,REC-1537,TWR-0013,call_records_synthetic
CALL-1538,P037,P095,9106977991,9819595113,10,Phase-10,793,REC-1538,TWR-0009,call_records_synthetic
CALL-1539,P037,P095,9106977991,9819595113,10,Phase-10,538,REC-1539,TWR-0011,call_records_synthetic
CALL-1540,P037,P095,9106977991,9819595113,10,Phase-10,882,REC-1540,TWR-0009,call_records_synthetic
CALL-1541,P037,P095,9106977991,9819595113,10,Phase-10,323,REC-1541,TWR-0031,call_records_synthetic
CALL-1542,P037,P093,9106977991,9481469012,10,Phase-10,824,REC-1542,TWR-0016,call_records_synthetic
CALL-1543,P037,P093,9106977991,9481469012,10,Phase-10,848,REC-1543,TWR-0018,call_records_synthetic
CALL-1544,P037,P093,9106977991,9481469012,10,Phase-10,265,REC-1544,TWR-0026,call_records_synthetic
CALL-1545,P037,P093,9106977991,9481469012,10,Phase-10,651,REC-1545,TWR-0011,call_records_synthetic
CALL-1546,P037,P093,9106977991,9481469012,10,Phase-10,851,REC-1546,TWR-0010,call_records_synthetic
CALL-1547,P037,P042,9106977991,9553778756,10,Phase-10,390,REC-1547,TWR-0030,call_records_synthetic
CALL-1548,P037,P042,9106977991,9553778756,10,Phase-10,254,REC-1548,TWR-0023,call_records_synthetic
CALL-1549,P037,P042,9106977991,9553778756,10,Phase-10,681,REC-1549,TWR-0025,call_records_synthetic
CALL-1550,P037,P042,9106977991,9553778756,10,Phase-10,224,REC-1550,TWR-0017,call_records_synthetic
CALL-1551,P019,P071,9200604502,9764130526,10,Phase-10,665,REC-1551,TWR-0016,call_records_synthetic
CALL-1552,P087,P040,9586845604,9271432881,10,Phase-10,286,REC-1552,TWR-0026,call_records_synthetic
CALL-1553,P037,P044,9106977991,9398362082,10,Phase-10,724,REC-1553,TWR-0025,call_records_synthetic
CALL-1554,P037,P044,9106977991,9398362082,10,Phase-10,803,REC-1554,TWR-0012,call_records_synthetic
CALL-1555,P037,P044,9106977991,9398362082,10,Phase-10,768,REC-1555,TWR-0023,call_records_synthetic
CALL-1556,P037,P044,9106977991,9398362082,10,Phase-10,815,REC-1556,TWR-0022,call_records_synthetic
CALL-1557,P037,P044,9106977991,9398362082,10,Phase-10,705,REC-1557,TWR-0021,call_records_synthetic
CALL-1558,P001,P070,9786579303,9774996843,10,Phase-10,727,REC-1558,TWR-0022,call_records_synthetic
CALL-1559,P001,P070,9786579303,9774996843,10,Phase-10,888,REC-1559,TWR-0029,call_records_synthetic
CALL-1560,P001,P070,9786579303,9774996843,10,Phase-10,170,REC-1560,TWR-0009,call_records_synthetic
CALL-1561,P001,P070,9786579303,9774996843,10,Phase-10,673,REC-1561,TWR-0006,call_records_synthetic
CALL-1562,P001,P070,9786579303,9774996843,10,Phase-10,129,REC-1562,TWR-0004,call_records_synthetic
CALL-1563,P085,P001,9508157429,9786579303,11,Phase-11,672,REC-1563,TWR-0005,call_records_synthetic
CALL-1564,P085,P001,9508157429,9786579303,11,Phase-11,691,REC-1564,TWR-0016,call_records_synthetic
CALL-1565,P085,P001,9508157429,9786579303,11,Phase-11,70,REC-1565,TWR-0021,call_records_synthetic
CALL-1566,P076,P001,9174684276,9786579303,11,Phase-11,346,REC-1566,TWR-0006,call_records_synthetic
CALL-1567,P076,P001,9174684276,9786579303,11,Phase-11,837,REC-1567,TWR-0013,call_records_synthetic
CALL-1568,P076,P001,9174684276,9786579303,11,Phase-11,481,REC-1568,TWR-0003,call_records_synthetic
CALL-1569,P076,P001,9174684276,9786579303,11,Phase-11,64,REC-1569,TWR-0010,call_records_synthetic
CALL-1570,P076,P001,9174684276,9786579303,11,Phase-11,623,REC-1570,TWR-0023,call_records_synthetic
CALL-1571,P011,P001,9826600539,9786579303,11,Phase-11,403,REC-1571,TWR-0004,call_records_synthetic
CALL-1572,P084,P001,9208449460,9786579303,11,Phase-11,779,REC-1572,TWR-0016,call_records_synthetic
CALL-1573,P082,P001,9185675980,9786579303,11,Phase-11,164,REC-1573,TWR-0009,call_records_synthetic
CALL-1574,P087,P001,9586845604,9786579303,11,Phase-11,122,REC-1574,TWR-0032,call_records_synthetic
CALL-1575,P087,P001,9586845604,9786579303,11,Phase-11,332,REC-1575,TWR-0006,call_records_synthetic
CALL-1576,P076,P088,9174684276,9782560971,11,Phase-11,364,REC-1576,TWR-0004,call_records_synthetic
CALL-1577,P001,P085,9786579303,9508157429,11,Phase-11,795,REC-1577,TWR-0021,call_records_synthetic
CALL-1578,P001,P085,9786579303,9508157429,11,Phase-11,455,REC-1578,TWR-0016,call_records_synthetic
CALL-1579,P001,P085,9786579303,9508157429,11,Phase-11,209,REC-1579,TWR-0024,call_records_synthetic
CALL-1580,P001,P085,9786579303,9508157429,11,Phase-11,235,REC-1580,TWR-0007,call_records_synthetic
CALL-1581,P001,P085,9786579303,9508157429,11,Phase-11,165,REC-1581,TWR-0019,call_records_synthetic
CALL-1582,P076,P085,9174684276,9508157429,11,Phase-11,835,REC-1582,TWR-0025,call_records_synthetic
CALL-1583,P076,P085,9174684276,9508157429,11,Phase-11,582,REC-1583,TWR-0026,call_records_synthetic
CALL-1584,P076,P085,9174684276,9508157429,11,Phase-11,404,REC-1584,TWR-0014,call_records_synthetic
CALL-1585,P076,P085,9174684276,9508157429,11,Phase-11,573,REC-1585,TWR-0003,call_records_synthetic
CALL-1586,P076,P085,9174684276,9508157429,11,Phase-11,543,REC-1586,TWR-0020,call_records_synthetic
CALL-1587,P084,P085,9208449460,9508157429,11,Phase-11,309,REC-1587,TWR-0015,call_records_synthetic
CALL-1588,P083,P086,9349957310,9398471886,11,Phase-11,880,REC-1588,TWR-0002,call_records_synthetic
CALL-1589,P083,P086,9349957310,9398471886,11,Phase-11,198,REC-1589,TWR-0024,call_records_synthetic
CALL-1590,P083,P086,9349957310,9398471886,11,Phase-11,293,REC-1590,TWR-0024,call_records_synthetic
CALL-1591,P001,P076,9786579303,9174684276,11,Phase-11,874,REC-1591,TWR-0026,call_records_synthetic
CALL-1592,P001,P076,9786579303,9174684276,11,Phase-11,523,REC-1592,TWR-0006,call_records_synthetic
CALL-1593,P001,P076,9786579303,9174684276,11,Phase-11,855,REC-1593,TWR-0023,call_records_synthetic
CALL-1594,P001,P076,9786579303,9174684276,11,Phase-11,332,REC-1594,TWR-0013,call_records_synthetic
CALL-1595,P001,P076,9786579303,9174684276,11,Phase-11,794,REC-1595,TWR-0013,call_records_synthetic
CALL-1596,P085,P076,9508157429,9174684276,11,Phase-11,376,REC-1596,TWR-0030,call_records_synthetic
CALL-1597,P085,P076,9508157429,9174684276,11,Phase-11,853,REC-1597,TWR-0028,call_records_synthetic
CALL-1598,P085,P076,9508157429,9174684276,11,Phase-11,147,REC-1598,TWR-0032,call_records_synthetic
CALL-1599,P085,P076,9508157429,9174684276,11,Phase-11,509,REC-1599,TWR-0011,call_records_synthetic
CALL-1600,P087,P076,9586845604,9174684276,11,Phase-11,107,REC-1600,TWR-0027,call_records_synthetic
CALL-1601,P087,P076,9586845604,9174684276,11,Phase-11,174,REC-1601,TWR-0031,call_records_synthetic
CALL-1602,P001,P011,9786579303,9826600539,11,Phase-11,802,REC-1602,TWR-0006,call_records_synthetic
CALL-1603,P012,P013,9895285932,9685582861,11,Phase-11,261,REC-1603,TWR-0023,call_records_synthetic
CALL-1604,P041,P013,9849621470,9685582861,11,Phase-11,722,REC-1604,TWR-0027,call_records_synthetic
CALL-1605,P041,P013,9849621470,9685582861,11,Phase-11,771,REC-1605,TWR-0020,call_records_synthetic
CALL-1606,P041,P013,9849621470,9685582861,11,Phase-11,720,REC-1606,TWR-0004,call_records_synthetic
CALL-1607,P041,P013,9849621470,9685582861,11,Phase-11,436,REC-1607,TWR-0001,call_records_synthetic
CALL-1608,P041,P013,9849621470,9685582861,11,Phase-11,896,REC-1608,TWR-0025,call_records_synthetic
CALL-1609,P003,P012,9126855092,9895285932,11,Phase-11,853,REC-1609,TWR-0031,call_records_synthetic
CALL-1610,P003,P012,9126855092,9895285932,11,Phase-11,600,REC-1610,TWR-0015,call_records_synthetic
CALL-1611,P003,P012,9126855092,9895285932,11,Phase-11,404,REC-1611,TWR-0008,call_records_synthetic
CALL-1612,P014,P012,9193349856,9895285932,11,Phase-11,122,REC-1612,TWR-0027,call_records_synthetic
CALL-1613,P014,P012,9193349856,9895285932,11,Phase-11,839,REC-1613,TWR-0008,call_records_synthetic
CALL-1614,P014,P012,9193349856,9895285932,11,Phase-11,434,REC-1614,TWR-0024,call_records_synthetic
CALL-1615,P014,P012,9193349856,9895285932,11,Phase-11,44,REC-1615,TWR-0019,call_records_synthetic
CALL-1616,P014,P012,9193349856,9895285932,11,Phase-11,300,REC-1616,TWR-0030,call_records_synthetic
CALL-1617,P018,P012,9131994523,9895285932,11,Phase-11,579,REC-1617,TWR-0030,call_records_synthetic
CALL-1618,P018,P012,9131994523,9895285932,11,Phase-11,156,REC-1618,TWR-0007,call_records_synthetic
CALL-1619,P017,P012,9134126396,9895285932,11,Phase-11,495,REC-1619,TWR-0009,call_records_synthetic
CALL-1620,P017,P012,9134126396,9895285932,11,Phase-11,407,REC-1620,TWR-0027,call_records_synthetic
CALL-1621,P017,P012,9134126396,9895285932,11,Phase-11,718,REC-1621,TWR-0018,call_records_synthetic
CALL-1622,P017,P012,9134126396,9895285932,11,Phase-11,796,REC-1622,TWR-0025,call_records_synthetic
CALL-1623,P017,P012,9134126396,9895285932,11,Phase-11,718,REC-1623,TWR-0012,call_records_synthetic
CALL-1624,P016,P012,9553035110,9895285932,11,Phase-11,298,REC-1624,TWR-0030,call_records_synthetic
CALL-1625,P016,P012,9553035110,9895285932,11,Phase-11,628,REC-1625,TWR-0024,call_records_synthetic
CALL-1626,P016,P012,9553035110,9895285932,11,Phase-11,420,REC-1626,TWR-0014,call_records_synthetic
CALL-1627,P016,P012,9553035110,9895285932,11,Phase-11,872,REC-1627,TWR-0011,call_records_synthetic
CALL-1628,P016,P012,9553035110,9895285932,11,Phase-11,683,REC-1628,TWR-0011,call_records_synthetic
CALL-1629,P041,P012,9849621470,9895285932,11,Phase-11,410,REC-1629,TWR-0008,call_records_synthetic
CALL-1630,P041,P012,9849621470,9895285932,11,Phase-11,140,REC-1630,TWR-0013,call_records_synthetic
CALL-1631,P027,P012,9868820204,9895285932,11,Phase-11,721,REC-1631,TWR-0021,call_records_synthetic
CALL-1632,P027,P012,9868820204,9895285932,11,Phase-11,269,REC-1632,TWR-0029,call_records_synthetic
CALL-1633,P042,P012,9553778756,9895285932,11,Phase-11,512,REC-1633,TWR-0001,call_records_synthetic
CALL-1634,P042,P012,9553778756,9895285932,11,Phase-11,55,REC-1634,TWR-0009,call_records_synthetic
CALL-1635,P065,P012,9506448196,9895285932,11,Phase-11,664,REC-1635,TWR-0018,call_records_synthetic
CALL-1636,P065,P012,9506448196,9895285932,11,Phase-11,604,REC-1636,TWR-0026,call_records_synthetic
CALL-1637,P065,P012,9506448196,9895285932,11,Phase-11,365,REC-1637,TWR-0009,call_records_synthetic
CALL-1638,P065,P012,9506448196,9895285932,11,Phase-11,654,REC-1638,TWR-0024,call_records_synthetic
CALL-1639,P065,P012,9506448196,9895285932,11,Phase-11,256,REC-1639,TWR-0025,call_records_synthetic
CALL-1640,P012,P014,9895285932,9193349856,11,Phase-11,693,REC-1640,TWR-0004,call_records_synthetic
CALL-1641,P012,P014,9895285932,9193349856,11,Phase-11,94,REC-1641,TWR-0016,call_records_synthetic
CALL-1642,P012,P014,9895285932,9193349856,11,Phase-11,680,REC-1642,TWR-0004,call_records_synthetic
CALL-1643,P012,P014,9895285932,9193349856,11,Phase-11,873,REC-1643,TWR-0003,call_records_synthetic
CALL-1644,P012,P014,9895285932,9193349856,11,Phase-11,505,REC-1644,TWR-0001,call_records_synthetic
CALL-1645,P058,P014,9966647391,9193349856,11,Phase-11,747,REC-1645,TWR-0015,call_records_synthetic
CALL-1646,P058,P014,9966647391,9193349856,11,Phase-11,339,REC-1646,TWR-0013,call_records_synthetic
CALL-1647,P058,P014,9966647391,9193349856,11,Phase-11,694,REC-1647,TWR-0017,call_records_synthetic
CALL-1648,P058,P014,9966647391,9193349856,11,Phase-11,448,REC-1648,TWR-0030,call_records_synthetic
CALL-1649,P058,P014,9966647391,9193349856,11,Phase-11,149,REC-1649,TWR-0013,call_records_synthetic
CALL-1650,P012,P018,9895285932,9131994523,11,Phase-11,173,REC-1650,TWR-0025,call_records_synthetic
CALL-1651,P012,P018,9895285932,9131994523,11,Phase-11,76,REC-1651,TWR-0028,call_records_synthetic
CALL-1652,P012,P018,9895285932,9131994523,11,Phase-11,68,REC-1652,TWR-0027,call_records_synthetic
CALL-1653,P012,P017,9895285932,9134126396,11,Phase-11,341,REC-1653,TWR-0004,call_records_synthetic
CALL-1654,P012,P017,9895285932,9134126396,11,Phase-11,534,REC-1654,TWR-0022,call_records_synthetic
CALL-1655,P027,P017,9868820204,9134126396,11,Phase-11,148,REC-1655,TWR-0002,call_records_synthetic
CALL-1656,P001,P082,9786579303,9185675980,11,Phase-11,129,REC-1656,TWR-0011,call_records_synthetic
CALL-1657,P001,P082,9786579303,9185675980,11,Phase-11,270,REC-1657,TWR-0015,call_records_synthetic
CALL-1658,P001,P082,9786579303,9185675980,11,Phase-11,580,REC-1658,TWR-0020,call_records_synthetic
CALL-1659,P001,P082,9786579303,9185675980,11,Phase-11,168,REC-1659,TWR-0031,call_records_synthetic
CALL-1660,P001,P082,9786579303,9185675980,11,Phase-11,427,REC-1660,TWR-0013,call_records_synthetic
CALL-1661,P087,P082,9586845604,9185675980,11,Phase-11,494,REC-1661,TWR-0014,call_records_synthetic
CALL-1662,P096,P082,9386665249,9185675980,11,Phase-11,409,REC-1662,TWR-0006,call_records_synthetic
CALL-1663,P096,P082,9386665249,9185675980,11,Phase-11,716,REC-1663,TWR-0017,call_records_synthetic
CALL-1664,P096,P082,9386665249,9185675980,11,Phase-11,790,REC-1664,TWR-0010,call_records_synthetic
CALL-1665,P096,P082,9386665249,9185675980,11,Phase-11,743,REC-1665,TWR-0004,call_records_synthetic
CALL-1666,P096,P082,9386665249,9185675980,11,Phase-11,583,REC-1666,TWR-0031,call_records_synthetic
CALL-1667,P079,P078,9344703907,9810026086,11,Phase-11,459,REC-1667,TWR-0001,call_records_synthetic
CALL-1668,P079,P078,9344703907,9810026086,11,Phase-11,631,REC-1668,TWR-0025,call_records_synthetic
CALL-1669,P001,P087,9786579303,9586845604,11,Phase-11,790,REC-1669,TWR-0007,call_records_synthetic
CALL-1670,P001,P087,9786579303,9586845604,11,Phase-11,774,REC-1670,TWR-0012,call_records_synthetic
CALL-1671,P001,P087,9786579303,9586845604,11,Phase-11,188,REC-1671,TWR-0011,call_records_synthetic
CALL-1672,P076,P087,9174684276,9586845604,11,Phase-11,454,REC-1672,TWR-0003,call_records_synthetic
CALL-1673,P076,P087,9174684276,9586845604,11,Phase-11,700,REC-1673,TWR-0012,call_records_synthetic
CALL-1674,P082,P087,9185675980,9586845604,11,Phase-11,131,REC-1674,TWR-0003,call_records_synthetic
CALL-1675,P082,P087,9185675980,9586845604,11,Phase-11,883,REC-1675,TWR-0027,call_records_synthetic
CALL-1676,P082,P087,9185675980,9586845604,11,Phase-11,531,REC-1676,TWR-0022,call_records_synthetic
CALL-1677,P076,P079,9174684276,9344703907,11,Phase-11,660,REC-1677,TWR-0012,call_records_synthetic
CALL-1678,P076,P079,9174684276,9344703907,11,Phase-11,447,REC-1678,TWR-0021,call_records_synthetic
CALL-1679,P076,P079,9174684276,9344703907,11,Phase-11,316,REC-1679,TWR-0006,call_records_synthetic
CALL-1680,P076,P079,9174684276,9344703907,11,Phase-11,63,REC-1680,TWR-0008,call_records_synthetic
CALL-1681,P078,P079,9810026086,9344703907,11,Phase-11,736,REC-1681,TWR-0015,call_records_synthetic
CALL-1682,P059,P079,9146654552,9344703907,11,Phase-11,409,REC-1682,TWR-0025,call_records_synthetic
CALL-1683,P059,P079,9146654552,9344703907,11,Phase-11,252,REC-1683,TWR-0019,call_records_synthetic
CALL-1684,P059,P079,9146654552,9344703907,11,Phase-11,484,REC-1684,TWR-0014,call_records_synthetic
CALL-1685,P059,P079,9146654552,9344703907,11,Phase-11,485,REC-1685,TWR-0030,call_records_synthetic
CALL-1686,P059,P079,9146654552,9344703907,11,Phase-11,271,REC-1686,TWR-0019,call_records_synthetic
CALL-1687,P101,P079,9754049436,9344703907,11,Phase-11,401,REC-1687,TWR-0017,call_records_synthetic
CALL-1688,P101,P079,9754049436,9344703907,11,Phase-11,131,REC-1688,TWR-0027,call_records_synthetic
CALL-1689,P101,P079,9754049436,9344703907,11,Phase-11,732,REC-1689,TWR-0019,call_records_synthetic
CALL-1690,P101,P079,9754049436,9344703907,11,Phase-11,406,REC-1690,TWR-0014,call_records_synthetic
CALL-1691,P101,P079,9754049436,9344703907,11,Phase-11,587,REC-1691,TWR-0032,call_records_synthetic
CALL-1692,P102,P079,9781802744,9344703907,11,Phase-11,690,REC-1692,TWR-0028,call_records_synthetic
CALL-1693,P102,P079,9781802744,9344703907,11,Phase-11,397,REC-1693,TWR-0020,call_records_synthetic
CALL-1694,P076,P061,9174684276,9883543540,11,Phase-11,92,REC-1694,TWR-0010,call_records_synthetic
CALL-1695,P076,P061,9174684276,9883543540,11,Phase-11,437,REC-1695,TWR-0006,call_records_synthetic
CALL-1696,P076,P061,9174684276,9883543540,11,Phase-11,312,REC-1696,TWR-0025,call_records_synthetic
CALL-1697,P012,P016,9895285932,9553035110,11,Phase-11,224,REC-1697,TWR-0011,call_records_synthetic
CALL-1698,P012,P016,9895285932,9553035110,11,Phase-11,155,REC-1698,TWR-0015,call_records_synthetic
CALL-1699,P012,P016,9895285932,9553035110,11,Phase-11,898,REC-1699,TWR-0009,call_records_synthetic
CALL-1700,P012,P016,9895285932,9553035110,11,Phase-11,873,REC-1700,TWR-0013,call_records_synthetic
CALL-1701,P012,P016,9895285932,9553035110,11,Phase-11,495,REC-1701,TWR-0028,call_records_synthetic
CALL-1702,P087,P081,9586845604,9410727955,11,Phase-11,123,REC-1702,TWR-0017,call_records_synthetic
CALL-1703,P087,P081,9586845604,9410727955,11,Phase-11,708,REC-1703,TWR-0010,call_records_synthetic
CALL-1704,P079,P059,9344703907,9146654552,11,Phase-11,247,REC-1704,TWR-0008,call_records_synthetic
CALL-1705,P079,P059,9344703907,9146654552,11,Phase-11,687,REC-1705,TWR-0010,call_records_synthetic
CALL-1706,P102,P059,9781802744,9146654552,11,Phase-11,684,REC-1706,TWR-0032,call_records_synthetic
CALL-1707,P041,P037,9849621470,9106977991,11,Phase-11,641,REC-1707,TWR-0024,call_records_synthetic
CALL-1708,P041,P037,9849621470,9106977991,11,Phase-11,51,REC-1708,TWR-0014,call_records_synthetic
CALL-1709,P041,P037,9849621470,9106977991,11,Phase-11,81,REC-1709,TWR-0029,call_records_synthetic
CALL-1710,P041,P037,9849621470,9106977991,11,Phase-11,835,REC-1710,TWR-0010,call_records_synthetic
CALL-1711,P041,P037,9849621470,9106977991,11,Phase-11,371,REC-1711,TWR-0016,call_records_synthetic
CALL-1712,P093,P037,9481469012,9106977991,11,Phase-11,279,REC-1712,TWR-0004,call_records_synthetic
CALL-1713,P082,P036,9185675980,9969119330,11,Phase-11,158,REC-1713,TWR-0002,call_records_synthetic
CALL-1714,P082,P036,9185675980,9969119330,11,Phase-11,835,REC-1714,TWR-0022,call_records_synthetic
CALL-1715,P082,P036,9185675980,9969119330,11,Phase-11,608,REC-1715,TWR-0027,call_records_synthetic
CALL-1716,P082,P036,9185675980,9969119330,11,Phase-11,240,REC-1716,TWR-0003,call_records_synthetic
CALL-1717,P058,P024,9966647391,9128492780,11,Phase-11,100,REC-1717,TWR-0012,call_records_synthetic
CALL-1718,P058,P024,9966647391,9128492780,11,Phase-11,879,REC-1718,TWR-0001,call_records_synthetic
CALL-1719,P058,P024,9966647391,9128492780,11,Phase-11,813,REC-1719,TWR-0006,call_records_synthetic
CALL-1720,P014,P058,9193349856,9966647391,11,Phase-11,597,REC-1720,TWR-0013,call_records_synthetic
CALL-1721,P014,P058,9193349856,9966647391,11,Phase-11,242,REC-1721,TWR-0019,call_records_synthetic
CALL-1722,P014,P058,9193349856,9966647391,11,Phase-11,630,REC-1722,TWR-0025,call_records_synthetic
CALL-1723,P014,P058,9193349856,9966647391,11,Phase-11,251,REC-1723,TWR-0019,call_records_synthetic
CALL-1724,P082,P096,9185675980,9386665249,11,Phase-11,862,REC-1724,TWR-0018,call_records_synthetic
CALL-1725,P082,P096,9185675980,9386665249,11,Phase-11,268,REC-1725,TWR-0001,call_records_synthetic
CALL-1726,P082,P096,9185675980,9386665249,11,Phase-11,366,REC-1726,TWR-0023,call_records_synthetic
CALL-1727,P082,P096,9185675980,9386665249,11,Phase-11,822,REC-1727,TWR-0015,call_records_synthetic
CALL-1728,P082,P096,9185675980,9386665249,11,Phase-11,181,REC-1728,TWR-0006,call_records_synthetic
CALL-1729,P096,P046,9386665249,9331191390,11,Phase-11,837,REC-1729,TWR-0025,call_records_synthetic
CALL-1730,P096,P046,9386665249,9331191390,11,Phase-11,640,REC-1730,TWR-0027,call_records_synthetic
CALL-1731,P001,P041,9786579303,9849621470,11,Phase-11,32,REC-1731,TWR-0030,call_records_synthetic
CALL-1732,P001,P041,9786579303,9849621470,11,Phase-11,313,REC-1732,TWR-0007,call_records_synthetic
CALL-1733,P037,P041,9106977991,9849621470,11,Phase-11,178,REC-1733,TWR-0017,call_records_synthetic
CALL-1734,P037,P041,9106977991,9849621470,11,Phase-11,163,REC-1734,TWR-0018,call_records_synthetic
CALL-1735,P037,P041,9106977991,9849621470,11,Phase-11,583,REC-1735,TWR-0011,call_records_synthetic
CALL-1736,P037,P041,9106977991,9849621470,11,Phase-11,286,REC-1736,TWR-0020,call_records_synthetic
CALL-1737,P037,P041,9106977991,9849621470,11,Phase-11,847,REC-1737,TWR-0016,call_records_synthetic
CALL-1738,P093,P041,9481469012,9849621470,11,Phase-11,208,REC-1738,TWR-0001,call_records_synthetic
CALL-1739,P043,P041,9465341213,9849621470,11,Phase-11,142,REC-1739,TWR-0007,call_records_synthetic
CALL-1740,P012,P027,9895285932,9868820204,11,Phase-11,706,REC-1740,TWR-0027,call_records_synthetic
CALL-1741,P012,P027,9895285932,9868820204,11,Phase-11,56,REC-1741,TWR-0016,call_records_synthetic
CALL-1742,P037,P027,9106977991,9868820204,11,Phase-11,164,REC-1742,TWR-0015,call_records_synthetic
CALL-1743,P037,P027,9106977991,9868820204,11,Phase-11,45,REC-1743,TWR-0008,call_records_synthetic
CALL-1744,P037,P027,9106977991,9868820204,11,Phase-11,396,REC-1744,TWR-0011,call_records_synthetic
CALL-1745,P037,P027,9106977991,9868820204,11,Phase-11,838,REC-1745,TWR-0022,call_records_synthetic
CALL-1746,P041,P027,9849621470,9868820204,11,Phase-11,837,REC-1746,TWR-0003,call_records_synthetic
CALL-1747,P041,P027,9849621470,9868820204,11,Phase-11,273,REC-1747,TWR-0005,call_records_synthetic
CALL-1748,P041,P027,9849621470,9868820204,11,Phase-11,632,REC-1748,TWR-0006,call_records_synthetic
CALL-1749,P041,P027,9849621470,9868820204,11,Phase-11,361,REC-1749,TWR-0022,call_records_synthetic
CALL-1750,P037,P093,9106977991,9481469012,11,Phase-11,46,REC-1750,TWR-0006,call_records_synthetic
CALL-1751,P037,P093,9106977991,9481469012,11,Phase-11,208,REC-1751,TWR-0027,call_records_synthetic
CALL-1752,P037,P093,9106977991,9481469012,11,Phase-11,301,REC-1752,TWR-0013,call_records_synthetic
CALL-1753,P037,P093,9106977991,9481469012,11,Phase-11,83,REC-1753,TWR-0012,call_records_synthetic
CALL-1754,P037,P093,9106977991,9481469012,11,Phase-11,159,REC-1754,TWR-0002,call_records_synthetic
CALL-1755,P041,P093,9849621470,9481469012,11,Phase-11,789,REC-1755,TWR-0007,call_records_synthetic
CALL-1756,P041,P093,9849621470,9481469012,11,Phase-11,461,REC-1756,TWR-0012,call_records_synthetic
CALL-1757,P041,P093,9849621470,9481469012,11,Phase-11,568,REC-1757,TWR-0026,call_records_synthetic
CALL-1758,P079,P102,9344703907,9781802744,11,Phase-11,146,REC-1758,TWR-0032,call_records_synthetic
CALL-1759,P101,P102,9754049436,9781802744,11,Phase-11,793,REC-1759,TWR-0019,call_records_synthetic
CALL-1760,P101,P102,9754049436,9781802744,11,Phase-11,95,REC-1760,TWR-0024,call_records_synthetic
CALL-1761,P101,P102,9754049436,9781802744,11,Phase-11,517,REC-1761,TWR-0009,call_records_synthetic
CALL-1762,P076,P072,9174684276,9488302652,11,Phase-11,489,REC-1762,TWR-0023,call_records_synthetic
CALL-1763,P076,P072,9174684276,9488302652,11,Phase-11,826,REC-1763,TWR-0019,call_records_synthetic
CALL-1764,P012,P026,9895285932,9313500298,11,Phase-11,400,REC-1764,TWR-0012,call_records_synthetic
CALL-1765,P012,P026,9895285932,9313500298,11,Phase-11,555,REC-1765,TWR-0008,call_records_synthetic
CALL-1766,P041,P094,9849621470,9324956459,11,Phase-11,637,REC-1766,TWR-0016,call_records_synthetic
CALL-1767,P041,P094,9849621470,9324956459,11,Phase-11,141,REC-1767,TWR-0006,call_records_synthetic
CALL-1768,P041,P094,9849621470,9324956459,11,Phase-11,492,REC-1768,TWR-0029,call_records_synthetic
CALL-1769,P041,P094,9849621470,9324956459,11,Phase-11,545,REC-1769,TWR-0032,call_records_synthetic
CALL-1770,P041,P094,9849621470,9324956459,11,Phase-11,256,REC-1770,TWR-0030,call_records_synthetic
